Year,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Peak_10,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,nan,657.0
Peak_Dur_20,nan,1.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,3.0,3.0,nan,1.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_20,nan,1.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,3.0,nan,1.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_20,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,nan,547.0
Peak_Dur_50,4.0,1.0,6.0,nan,nan,nan,nan,nan,2.0,4.0,nan,7.0,5.0,9.0,8.0,3.0,5.0,nan,nan,nan,nan,6.0,6.0,nan,nan,1.0,nan,3.0,nan,nan,nan,1.0
Peak_Fre_50,3.0,1.0,2.0,nan,nan,nan,nan,nan,2.0,4.0,nan,5.0,3.0,5.0,5.0,1.0,3.0,nan,nan,nan,nan,4.0,4.0,nan,nan,1.0,nan,3.0,nan,nan,nan,1.0
Peak_50,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,nan,269.0
Dur_2,9.0,4.0,17.0,2.0,nan,1.0,nan,3.0,6.0,15.0,nan,19.0,12.0,22.0,26.0,9.0,10.0,1.0,5.0,1.0,2.0,14.0,17.0,2.0,3.0,3.0,7.0,18.0,2.0,4.0,nan,2.0
Fre_2,5.0,2.0,6.0,1.0,nan,1.0,nan,2.0,4.0,7.0,nan,5.0,6.0,5.0,8.0,5.0,5.0,1.0,4.0,1.0,2.0,8.0,11.0,1.0,3.0,1.0,4.0,9.0,2.0,3.0,nan,1.0
High_2,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,nan,89.0
Dur_5,27.0,12.0,31.0,3.0,nan,2.0,nan,8.0,11.0,43.0,1.0,40.0,36.0,39.0,61.0,22.0,28.0,5.0,13.0,3.0,7.0,38.0,53.0,6.0,14.0,4.0,18.0,45.0,5.0,7.0,nan,4.0
Fre_5,6.0,7.0,4.0,2.0,nan,2.0,nan,3.0,4.0,7.0,1.0,8.0,8.0,6.0,9.0,6.0,4.0,3.0,6.0,2.0,4.0,12.0,8.0,2.0,6.0,1.0,5.0,9.0,3.0,2.0,nan,2.0
High_5,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,nan,29.4
Dur_10,75.0,25.0,59.0,7.0,nan,6.0,3.0,17.0,22.0,76.0,4.0,79.0,66.0,70.0,114.0,56.0,46.0,14.0,30.0,10.0,16.0,78.0,95.0,13.0,24.0,13.0,41.0,84.0,13.0,14.0,nan,5.0
Fre_10,11.0,9.0,7.0,4.0,nan,3.0,1.0,4.0,4.0,7.0,3.0,10.0,6.0,5.0,8.0,6.0,6.0,3.0,7.0,5.0,5.0,6.0,6.0,4.0,3.0,5.0,8.0,5.0,4.0,5.0,nan,2.0
High_10,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,nan,12.0
Dur_20,157.0,101.0,115.0,33.0,3.0,36.0,23.0,31.0,53.0,119.0,13.0,146.0,101.0,98.0,168.0,105.0,83.0,43.0,94.0,40.0,48.0,137.0,145.0,26.0,56.0,35.0,110.0,141.0,42.0,38.0,nan,15.0
Fre_20,2.0,8.0,7.0,2.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,7.0,8.0,8.0,6.0,4.0,5.0,5.0,4.0,5.0,8.0,7.0,5.0,3.0,nan,4.0
High_20,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,nan,3.8
