Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971
Wet_BFL_Mag_10,0.4,4.14,1.6700000000000004,1.2,1.0,2.3,1.8,5.9,2.3,1.3,nan,0.8,1.5,1.2,0.9,3.1200000000000014,8.34,2.9,2.9,3.38,nan
Wet_BFL_Mag_50,0.7,9.3,2.7,4.0,2.3,3.4,2.6,19.0,2.8,1.9,nan,3.8,1.75,1.4,11.0,23.0,21.0,4.2,88.0,4.05,nan
Wet_BFL_Dur,202.0,87.0,198.0,88.0,184.0,121.0,170.0,76.0,54.0,161.0,nan,31.0,20.0,87.0,23.0,55.0,155.0,190.0,50.0,30.0,nan
Peak_Dur_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan
Peak_Fre_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan
Peak_2,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,1809.2000000000025,nan
Peak_Dur_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,3.0,nan,nan
Peak_Fre_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan
Peak_5,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,773.0,nan
Peak_Dur_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,4.0,nan,nan
Peak_Fre_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,2.0,nan,nan
Peak_10,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,681.0,nan
Peak_Dur_20,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,1.0,nan,7.0,nan,nan
Peak_Fre_20,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,1.0,nan,3.0,nan,nan
Peak_20,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,478.0,nan
Peak_Dur_50,nan,9.0,nan,4.0,nan,2.0,nan,15.0,1.0,nan,nan,4.0,1.0,nan,nan,16.0,12.0,nan,53.0,3.0,nan
Peak_Fre_50,nan,4.0,nan,3.0,nan,1.0,nan,4.0,1.0,nan,nan,2.0,1.0,nan,nan,3.0,5.0,nan,2.0,1.0,nan
Peak_50,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,nan
Dur_2,nan,12.0,nan,5.0,nan,2.0,nan,20.0,2.0,nan,nan,5.0,1.0,nan,nan,21.0,18.0,nan,58.0,3.0,nan
Fre_2,nan,4.0,nan,3.0,nan,1.0,nan,5.0,2.0,nan,nan,1.0,1.0,nan,nan,3.0,6.0,nan,2.0,1.0,nan
High_2,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,57.35999999999967,nan
Dur_5,nan,41.0,nan,9.0,nan,2.0,2.0,60.0,4.0,nan,nan,19.0,2.0,1.0,7.0,45.0,86.0,5.0,83.0,8.0,nan
Fre_5,nan,6.0,nan,5.0,nan,1.0,2.0,6.0,3.0,nan,nan,2.0,1.0,1.0,2.0,5.0,9.0,2.0,1.0,2.0,nan
High_5,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,nan
Dur_10,nan,91.0,3.0,19.0,3.0,8.0,2.0,123.0,6.0,nan,nan,52.0,3.0,4.0,17.0,95.0,186.0,8.0,141.0,15.0,nan
Fre_10,nan,3.0,2.0,6.0,3.0,3.0,2.0,6.0,3.0,nan,nan,3.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,nan
High_10,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,nan
Dur_20,nan,169.0,19.0,49.0,13.0,24.0,17.0,185.0,30.0,5.0,3.0,109.0,9.0,9.0,32.0,206.0,285.0,58.0,215.0,43.0,nan
Fre_20,nan,8.0,8.0,5.0,8.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,6.0,2.0,6.0,nan
High_20,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,nan
