Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971
High_2,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007,811.2000000000007
Dur_5,12.0,50.0,3.0,2.0,nan,34.0,1.0,41.0,2.0,2.0,nan,20.0,13.0,nan,30.0,3.0,67.0,nan,94.0,11.0,nan
Fre_5,6.0,10.0,2.0,2.0,nan,5.0,1.0,4.0,1.0,1.0,nan,3.0,6.0,nan,5.0,1.0,7.0,nan,4.0,2.0,nan
High_5,408.75,408.75,408.75,408.75,408.75,408.75,408.75,408.75,408.75,408.75,408.75,408.75,408.75,408.75,408.75,408.75,408.75,408.75,408.75,408.75,408.75
Dur_10,36.0,100.0,11.0,16.0,2.0,83.0,6.0,64.0,5.0,5.0,nan,42.0,47.0,nan,67.0,9.0,112.0,1.0,133.0,27.0,3.0
Fre_10,10.0,8.0,7.0,7.0,1.0,6.0,3.0,6.0,2.0,3.0,nan,4.0,7.0,nan,8.0,4.0,5.0,1.0,6.0,5.0,3.0
High_10,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5,223.5
Dur_20,129.0,173.0,39.0,62.0,27.0,140.0,34.0,124.0,10.0,12.0,nan,75.0,102.0,7.0,147.0,30.0,154.0,10.0,179.0,66.0,37.0
Fre_20,10.0,4.0,8.0,6.0,9.0,3.0,6.0,7.0,2.0,4.0,nan,5.0,5.0,5.0,8.0,8.0,4.0,4.0,3.0,7.0,12.0
High_20,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0
