Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Peak_Fre_2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_2,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002,270.0800000000002
Peak_Dur_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_5,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007,205.30000000000007
Peak_Dur_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,6.0,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_10,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004,102.10000000000004
Peak_Dur_20,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,2.0,nan,12.0,nan,1.0,nan,nan,nan,nan,nan,nan,7.0,nan,25.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan
Peak_Fre_20,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,nan,2.0,nan,1.0,nan,nan,nan,nan,nan,nan,3.0,nan,4.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
Peak_20,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996
Peak_Dur_50,nan,2.0,nan,1.0,nan,2.0,1.0,7.0,nan,nan,nan,nan,nan,nan,nan,5.0,5.0,nan,37.0,nan,2.0,1.0,2.0,nan,nan,nan,nan,15.0,1.0,56.0,2.0,2.0,30.0,3.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,1.0,7.0,nan,nan,nan,nan,nan
Peak_Fre_50,nan,2.0,nan,1.0,nan,1.0,1.0,6.0,nan,nan,nan,nan,nan,nan,nan,2.0,3.0,nan,5.0,nan,2.0,1.0,2.0,nan,nan,nan,nan,3.0,1.0,3.0,2.0,1.0,9.0,3.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,1.0,1.0,nan,nan,nan,nan,nan
Peak_50,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
Dur_2,nan,9.0,nan,3.0,1.0,2.0,2.0,26.0,1.0,nan,nan,1.0,nan,nan,1.0,6.0,7.0,1.0,68.0,nan,3.0,2.0,4.0,2.0,nan,1.0,nan,25.0,4.0,62.0,4.0,2.0,75.0,7.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,3.0,17.0,nan,nan,1.0,nan,nan
Fre_2,nan,4.0,nan,2.0,1.0,1.0,2.0,7.0,1.0,nan,nan,1.0,nan,nan,1.0,2.0,4.0,1.0,6.0,nan,3.0,1.0,2.0,1.0,nan,1.0,nan,7.0,1.0,7.0,3.0,1.0,10.0,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,2.0,1.0,nan,nan,1.0,nan,nan
High_2,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
Dur_5,nan,50.0,nan,16.0,1.0,3.0,3.0,64.0,2.0,nan,nan,12.0,1.0,1.0,2.0,11.0,22.0,5.0,109.0,2.0,5.0,4.0,10.0,3.0,nan,2.0,nan,75.0,25.0,124.0,8.0,8.0,137.0,16.0,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.0,2.0,9.0,55.0,nan,nan,2.0,1.0,1.0
Fre_5,nan,4.0,nan,4.0,1.0,1.0,3.0,7.0,2.0,nan,nan,5.0,1.0,1.0,1.0,3.0,8.0,4.0,1.0,1.0,3.0,1.0,6.0,2.0,nan,2.0,nan,5.0,4.0,6.0,5.0,4.0,7.0,6.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1.0,5.0,5.0,nan,nan,2.0,1.0,1.0
High_5,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95,8.95
Dur_10,nan,96.0,1.0,37.0,6.0,5.0,10.0,95.0,4.0,nan,nan,22.0,2.0,2.0,14.0,29.0,116.0,5.0,148.0,8.0,9.0,7.0,67.0,13.0,4.0,5.0,2.0,125.0,74.0,172.0,18.0,41.0,179.0,52.0,14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0,9.0,38.0,149.0,3.0,2.0,3.0,2.0,2.0
Fre_10,nan,5.0,1.0,4.0,5.0,2.0,6.0,8.0,3.0,nan,nan,5.0,2.0,1.0,3.0,6.0,8.0,4.0,6.0,4.0,5.0,2.0,10.0,5.0,4.0,3.0,2.0,4.0,7.0,4.0,6.0,6.0,8.0,7.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,5.0,8.0,6.0,3.0,2.0,2.0,2.0,2.0
High_10,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2
Dur_20,4.0,171.0,12.0,82.0,33.0,18.0,38.0,147.0,13.0,3.0,2.0,50.0,4.0,5.0,24.0,100.0,203.0,18.0,206.0,32.0,24.0,12.0,111.0,56.0,43.0,13.0,7.0,196.0,186.0,227.0,62.0,73.0,292.0,183.0,38.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106.0,32.0,136.0,216.0,12.0,10.0,5.0,10.0,5.0
Fre_20,3.0,7.0,6.0,6.0,13.0,4.0,10.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,6.0,4.0,9.0,4.0,4.0,7.0,2.0,9.0,6.0,13.0,5.0,6.0,3.0,7.0,4.0,13.0,8.0,7.0,5.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,4.0,4.0,3.0,7.0,6.0,2.0,3.0,2.0
High_20,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029,2.778000000000029
