Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
FA_Mag,nan,4759.976264100263,1329.994839552523,2509.9631989746413,2339.9097115991826,5359.946736329945,nan,4679.9758178175125,1029.9910742703787,2359.9819443542356,547.9983472141017,1159.9878937579406,nan,nan,nan,643.9955738728166,nan,1169.991496626846,nan,1149.996573665209,2339.992014489152,1479.9985902479145,677.9909254916805,nan,nan,nan,458.9876239488267,1689.9984006654413,2339.987349185655,nan,1039.9972473690339,4559.967346825649,4419.954632392577,nan,nan,9299.934971059354,916.9995591013505,nan,nan,1930.0036609591084,2459.9428051269347,1589.9655628624084,12999.822812522914,nan,1469.970945133974,565.9979964180015,1269.998516899022,4319.979724888345,551.9986691316143,2809.968884584083,702.9776159572309,nan,6859.949014630765,2269.9914669002023,1840.0046899153394,nan,nan,nan,2119.987526345676,2679.993397498947,nan,1330.0162515138873,1649.991451831233,6219.961366556322,nan
FA_Tim,nan,1.0,44.0,9.0,18.0,9.0,nan,5.0,18.0,8.0,7.0,10.0,nan,nan,nan,14.0,nan,2.0,nan,9.0,22.0,0.0,11.0,nan,nan,nan,24.0,0.0,50.0,nan,13.0,6.0,22.0,nan,nan,22.0,0.0,nan,nan,23.0,30.0,25.0,31.0,nan,27.0,11.0,18.0,1.0,7.0,27.0,20.0,nan,40.0,47.0,19.0,nan,nan,nan,3.0,14.0,nan,4.0,15.0,50.0,nan
FA_Dur,nan,8.0,6.0,2.0,4.0,3.0,nan,4.0,3.0,3.0,10.0,3.0,nan,nan,nan,5.0,nan,1.0,nan,4.0,7.0,6.0,5.0,nan,nan,nan,6.0,4.0,5.0,nan,5.0,2.0,4.0,nan,nan,4.0,5.0,nan,nan,6.0,5.0,6.0,4.0,nan,3.0,3.0,2.0,5.0,2.0,5.0,3.0,nan,4.0,3.0,4.0,nan,nan,nan,7.0,4.0,nan,4.0,4.0,2.0,nan
Wet_BFL_Mag_10,2347.0,2168.0000000000005,2318.0,2382.0,1638.0,2478.0,1100.0,1746.0,1225.0,1920.0,1660.0,973.8000000000002,1018.0,1193.0,1230.0,1708.0,1966.0,691.5,2012.0,1470.0,2795.0,2630.0000000000005,2093.0,2846.0,1195.0,1678.0,969.5,2310.0,1195.0,2225.0,1238.0,2516.0,2780.0,1896.0,921.0,1620.0,1610.0,1164.0,1741.0,692.0,1006.0,1012.0,2706.0,1186.0,2806.0,2764.0,1356.0,2375.0,2239.0,1480.0,582.2,2744.0,2480.0,1895.0,1420.0,1982.0000000000002,1786.0,1462.0,982.4000000000001,1640.0,1958.0,1582.0,1901.0,1465.0,1196.0
Wet_BFL_Mag_50,6605.0,5800.0,5080.0,5375.0,3750.0,6290.0,3135.0,6970.0,3475.0,4050.0,4505.0,3410.0,3080.0,3835.0,3600.0,4440.0,4420.0,3075.0,4390.0,4400.0,5630.0,5875.0,4450.0,9150.0,4670.0,3680.0,1910.0,4880.0,2735.0,4975.0,3250.0,7900.0,6540.0,4820.0,2125.0,4620.0,3620.0,2285.0,4760.0,2160.0,2270.0,1970.0,5350.0,2060.0,5560.0,7120.0,4130.0,5250.0,5485.0,3340.0,1470.0,4940.0,6745.0,4895.0,3260.0,5720.0,4740.0,3860.0,3040.0,4620.0,4670.0,5255.0,3015.0,3335.0,2800.0
Wet_Tim,13.0,17.0,58.0,33.0,35.0,43.0,15.0,37.0,36.0,81.0,38.0,32.0,2.0,12.0,34.0,50.0,37.0,17.0,7.0,66.0,32.0,36.0,64.0,16.0,45.0,19.0,138.0,20.0,56.0,15.0,34.0,23.0,43.0,27.0,6.0,55.0,37.0,52.0,34.0,51.0,60.0,41.0,47.0,56.0,32.0,51.0,41.0,44.0,29.0,34.0,24.0,39.0,66.0,49.0,57.0,30.0,30.0,13.0,28.0,33.0,19.0,84.0,40.0,117.0,11.0
Wet_BFL_Dur,150.0,175.0,179.0,158.0,200.0,177.0,220.0,150.0,148.0,161.0,188.0,182.0,219.0,158.0,171.0,147.0,189.0,164.0,219.0,129.0,170.0,158.0,112.0,170.0,166.0,175.0,104.0,211.0,166.0,180.0,147.0,175.0,181.0,227.0,248.0,166.0,131.0,198.0,148.0,196.0,174.0,162.0,200.0,197.0,185.0,187.0,209.0,196.0,190.0,226.0,249.0,163.0,146.0,158.0,207.0,218.0,177.0,219.0,193.0,217.0,227.0,122.0,152.0,108.0,183.0
Peak_2,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0,55100.0
Peak_5,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0,76420.0
Peak_10,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0,108400.0
Peak_Dur_2,5.0,nan,3.0,3.0,nan,4.0,nan,2.0,nan,2.0,nan,nan,1.0,2.0,3.0,3.0,1.0,1.0,nan,5.0,4.0,5.0,nan,3.0,1.0,nan,nan,1.0,nan,1.0,nan,2.0,2.0,nan,nan,3.0,nan,nan,1.0,1.0,nan,nan,nan,nan,1.0,nan,3.0,nan,1.0,nan,nan,nan,nan,1.0,2.0,2.0,nan,nan,2.0,nan,nan,2.0,nan,nan,1.0
Peak_Dur_5,3.0,nan,1.0,2.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,2.0,3.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan
Peak_Dur_10,1.0,nan,1.0,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,3.0,nan,2.0,2.0,nan,3.0,nan,2.0,nan,1.0,nan,nan,1.0,2.0,1.0,2.0,1.0,1.0,nan,3.0,2.0,2.0,nan,2.0,1.0,nan,nan,1.0,nan,1.0,nan,2.0,2.0,nan,nan,2.0,nan,nan,1.0,1.0,nan,nan,nan,nan,1.0,nan,2.0,nan,1.0,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,1.0,nan,nan,2.0,nan,nan,1.0
Peak_Fre_5,1.0,nan,1.0,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,2.0,2.0,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan
Peak_Fre_10,1.0,nan,1.0,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SP_Mag,10500.0,6440.0,9340.0,16900.0,3190.0,4160.0,9960.0,16700.0,19500.0,29200.0,15400.0,4780.0,27800.0,6000.0,15500.0,11200.0,6680.0,8960.0,4110.0,4650.0,8840.0,9260.0,6100.0,42900.0,7190.0,5690.0,1910.0,5440.0,16200.0,8310.0,9230.0,41700.0,6940.0,8430.0,5920.0,10300.0,21200.0,7920.0,13600.0,16700.0,2280.0,20100.0,12800.0,1610.0,11100.0,13300.0,2270.0,3540.0,7150.0,2270.0,1020.0,4620.0,9250.0,26300.0,5440.0,3210.0,6310.0,3230.0,10900.0,29800.0,4680.0,10000.0,13400.0,7310.0,3580.0
SP_Tim,163.0,192.0,237.0,191.0,235.0,220.0,235.0,187.0,184.0,242.0,226.0,214.0,221.0,170.0,205.0,197.0,226.0,181.0,226.0,195.0,202.0,194.0,176.0,186.0,211.0,194.0,242.0,231.0,222.0,195.0,181.0,198.0,224.0,254.0,254.0,221.0,168.0,250.0,182.0,247.0,234.0,203.0,247.0,253.0,217.0,238.0,250.0,240.0,219.0,260.0,273.0,202.0,212.0,207.0,264.0,248.0,207.0,232.0,221.0,250.0,246.0,206.0,192.0,225.0,194.0
SP_Dur,101.0,71.0,45.0,103.0,40.0,37.0,33.0,54.0,61.0,36.0,44.0,52.0,41.0,99.0,20.0,46.0,44.0,92.0,40.0,81.0,80.0,50.0,74.0,25.0,51.0,146.0,48.0,45.0,50.0,56.0,115.0,62.0,81.0,33.0,23.0,26.0,39.0,46.0,108.0,45.0,30.0,46.0,40.0,37.0,83.0,43.0,9.0,48.0,56.0,13.0,26.0,53.0,57.0,30.0,34.0,39.0,54.0,51.0,33.0,59.0,43.0,55.0,124.0,33.0,53.0
SP_ROC,0.04154302670623145,0.04634544712127399,0.04934263918195098,0.042726744668492245,0.041357974436212655,0.07643312101910828,0.04466019417475728,0.06635177687809267,0.048966756513926325,0.04794520547945205,0.03424657534246575,0.036133960047003526,0.04764124179298046,0.05217391304347826,0.06432748538011696,0.06827956989247311,0.037549268018018014,0.033210332103321034,0.045454545454545456,0.045454545454545456,0.04891304347826087,0.04519918283963228,0.0413625304136253,0.06406685236768803,0.047619047619047616,0.030534351145038167,0.02831858407079646,0.035398230088495575,0.04424778761061947,0.04408693540553667,0.042270531400966184,0.047813600971074996,0.040268456375838924,0.0360477388974588,0.040627050134383,0.058823529411764705,0.05487983281086729,0.037481259370314844,0.03927335379800169,0.045454545454545456,0.04316546762589928,0.037037037037037035,0.04419889502762431,0.02442690058479532,0.04280788177339902,0.03937007874015748,0.05172413793103448,0.030433517217658187,0.04996360611417282,0.03855236275836451,0.027522472796088944,0.04024390243902439,0.03890775801190437,0.049079754601226995,0.037037037037037035,0.03501264477931795,0.03860982378969968,0.03370038758525373,0.05231709542054369,0.033444816053511704,0.04384447277362957,0.06282722513089005,0.03354037267080745,0.036036036036036036,0.029784790829357144
DS_Mag_50,334.0,305.0,504.0,332.0,339.5,310.5,447.0,298.0,334.0,303.0,344.0,339.5,317.5,232.0,345.0,274.5,342.0,335.0,419.5,259.0,467.5,356.0,331.0,319.0,327.0,287.0,291.5,392.5,316.0,317.0,317.0,367.0,389.5,350.0,357.5,460.5,300.0,277.0,317.0,373.0,314.0,272.5,334.0,243.0,339.0,369.5,548.0,338.0,301.0,323.0,226.0,266.0,289.0,388.5,331.0,282.0,317.5,283.0,339.0,366.5,402.0,420.0,541.0,303.0,281.0
DS_Mag_90,701.4000000000007,754.0,896.2000000000002,507.0000000000002,666.4000000000001,724.2000000000002,1372.000000000001,860.0,710.0,540.0,693.0,527.2,668.0,500.0,1150.0,667.1999999999998,572.8,472.2000000000001,1070.0,494.2000000000001,767.6000000000001,1170.0,590.3000000000001,1460.0,653.0,614.8000000000004,829.0,914.5,549.8000000000001,706.8000000000002,1251.9999999999995,918.4000000000001,558.1999999999999,543.0,1502.000000000001,1070.0,895.0,446.7,474.6,732.4000000000003,584.1999999999999,617.9000000000008,631.8000000000001,367.6,540.2000000000003,799.0,2120.0,505.40000000000003,547.0000000000002,568.2000000000002,303.0,607.4,537.0,1002.0,542.3,431.4,554.5,408.0,707.8,484.0,1640.0,1090.0,1332.0000000000005,602.0,448.70000000000005
DS_Tim,264.0,263.0,282.0,294.0,275.0,257.0,268.0,241.0,245.0,278.0,270.0,266.0,262.0,269.0,225.0,243.0,270.0,273.0,266.0,276.0,282.0,244.0,250.0,211.0,262.0,340.0,290.0,276.0,272.0,251.0,296.0,260.0,305.0,287.0,277.0,247.0,207.0,296.0,290.0,292.0,264.0,249.0,287.0,290.0,300.0,281.0,259.0,288.0,275.0,273.0,299.0,255.0,269.0,237.0,298.0,287.0,261.0,283.0,254.0,309.0,289.0,261.0,316.0,258.0,247.0
DS_Dur_WS,119.0,161.0,117.0,107.0,134.0,124.0,135.0,161.0,202.0,126.0,128.0,102.0,116.0,131.0,191.0,160.0,113.0,100.0,166.0,122.0,120.0,186.0,132.0,200.0,123.0,164.0,96.0,146.0,109.0,149.0,93.0,149.0,88.0,85.0,144.0,156.0,211.0,104.0,127.0,134.0,143.0,164.0,135.0,108.0,117.0,126.0,151.0,107.0,125.0,117.0,106.0,177.0,146.0,186.0,98.0,109.0,118.0,111.0,145.0,76.0,161.0,145.0,167.0,119.0,130.0
