Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Peak_Dur_2,1.0,1.0,2.0,3.0,nan,8.0,1.0,1.0,2.0,2.0,nan,nan,nan,1.0,3.0,2.0,nan,1.0,4.0,4.0,3.0,1.0,nan,5.0,1.0,nan,nan,nan,nan,nan,nan,3.0,2.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,1.0,nan,5.0,1.0,5.0,1.0,nan,1.0,nan,nan,4.0,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,1.0,nan,1.0
Peak_Dur_5,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,nan,2.0,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Dur_10,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,1.0,1.0,2.0,2.0,nan,3.0,1.0,1.0,2.0,1.0,nan,nan,nan,1.0,1.0,1.0,nan,1.0,3.0,3.0,3.0,1.0,nan,4.0,1.0,nan,nan,nan,nan,nan,nan,2.0,2.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,4.0,1.0,3.0,1.0,nan,1.0,nan,nan,3.0,1.0,nan,2.0,nan,nan,nan,nan,nan,nan,1.0,nan,1.0
Peak_Fre_5,nan,nan,nan,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SP_Mag,1180.0,1630.0,1440.0,7610.0,2040.0,1290.0,4580.0,2370.0,2300.0,5500.0,3360.0,646.0,2110.0,1020.0,8000.0,1750.0,1630.0,4390.0,707.0,2650.0,1640.0,2100.0,1400.0,16600.0,3130.0,1910.0,202.0,772.0,2380.0,562.0,562.0,10500.0,2870.0,1230.0,2460.0,5880.0,6400.0,1480.0,890.0,4870.0,510.0,3890.0,4700.0,494.0,2760.0,1510.0,1870.0,1350.0,493.0,598.0,975.0,404.0,6310.0,1240.0,2790.0,3020.0,740.0,796.0,6840.0,1280.0,846.0,3280.0,1700.0,4130.0,13500.0
SP_Tim,219.0,224.0,254.0,190.0,207.0,173.0,234.0,197.0,184.0,242.0,226.0,213.0,222.0,170.0,204.0,197.0,225.0,171.0,226.0,162.0,202.0,198.0,186.0,184.0,210.0,196.0,227.0,231.0,223.0,226.0,235.0,198.0,213.0,219.0,186.0,163.0,167.0,125.0,nan,246.0,234.0,203.0,246.0,232.0,216.0,238.0,156.0,244.0,239.0,227.0,206.0,203.0,214.0,208.0,264.0,201.0,219.0,210.0,220.0,251.0,248.0,199.0,193.0,184.0,133.0
SP_Dur,31.0,37.0,28.0,38.0,57.0,95.0,31.0,32.0,35.0,25.0,39.0,35.0,42.0,67.0,21.0,40.0,41.0,44.0,28.0,25.0,33.0,44.0,42.0,41.0,34.0,40.0,52.0,18.0,32.0,19.0,32.0,55.0,51.0,22.0,42.0,84.0,38.0,151.0,nan,47.0,39.0,43.0,32.0,37.0,31.0,25.0,77.0,29.0,25.0,38.0,52.0,20.0,42.0,31.0,36.0,48.0,28.0,46.0,25.0,38.0,38.0,42.0,23.0,34.0,94.0
SP_ROC,0.059456661430815363,0.054920196053789117,0.06299212598425197,0.06593406593406594,0.06951871657754011,0.05737704918032787,0.07333425173348027,0.08203125,0.05333333333333334,0.06686032077064402,0.06960866138081329,0.057088122605363986,0.047619047619047616,0.046875,0.08644278606965174,0.04929577464788732,0.059113300492610835,0.059233449477351915,0.05508760107816711,0.09090909090909091,0.06086956521739131,0.06320196038390852,0.05028194048604088,0.06374501992031872,0.058693244739756366,0.05721064500636863,0.05263157894736842,0.05214723926380368,0.06293706293706294,0.054150154714727755,0.05733054643177068,0.0527448869752422,0.05357142857142857,0.0744466800804829,0.04943548824838517,0.08222183812020473,0.07211538461538461,0.05839727195225916,nan,0.06666666666666667,0.056649149372049526,0.05896841495218777,0.08620689655172414,0.04946219035202086,0.07095083936855456,0.06697680214325766,0.06779661016949153,0.06110074626865672,0.053297840875480625,0.06401967033967762,0.05,0.05555555555555555,0.06748073503260225,0.0625,0.06,0.06697819314641744,0.05333333333333334,0.051546391752577324,0.07391817222325697,0.05601344621513944,0.04878048780487805,0.06278745644599304,0.06785629967734319,0.0752212389380531,0.07456140350877193
DS_Mag_50,18.0,14.0,34.0,25.0,17.5,39.0,35.0,40.0,21.0,16.0,19.0,22.0,22.0,20.0,20.0,14.0,26.0,24.0,29.0,25.0,32.0,35.0,24.0,25.0,23.0,20.0,14.0,26.5,14.0,19.0,13.0,22.0,38.0,24.0,14.0,40.0,13.0,10.0,27.0,21.0,13.5,15.0,20.5,8.0,16.0,17.0,32.5,16.0,13.0,14.0,7.0,8.265,13.75,15.6,18.15,12.2,22.8,14.850000000000001,23.95,15.350000000000001,42.0,21.2,23.05,9.71,7.63
DS_Mag_90,66.80000000000001,85.00000000000006,78.40000000000003,104.0,44.5,278.39999999999986,528.9,210.2000000000001,104.0,62.599999999999994,58.19999999999999,70.80000000000001,67.80000000000001,117.2000000000001,109.60000000000002,72.20000000000005,61.5,120.0,99.80000000000007,161.39999999999998,141.60000000000002,384.6,94.19999999999999,133.1,112.40000000000003,83.80000000000001,222.8,103.19999999999999,57.400000000000034,82.0,54.70000000000002,109.0,102.80000000000001,141.80000000000007,86.70000000000002,321.0,93.80000000000001,44.20000000000002,250.2000000000001,74.4,87.00000000000011,96.30000000000013,70.80000000000007,34.400000000000006,137.5,94.20000000000002,125.70000000000002,71.4,53.400000000000006,50.80000000000001,37.0,99.27000000000004,95.1,86.8,141.79999999999998,83.02000000000002,91.63,88.05,160.7999999999999,40.85,154.40000000000003,98.34,74.94000000000003,114.40000000000003,64.13999999999996
DS_Tim,250.0,261.0,282.0,228.0,264.0,268.0,265.0,229.0,219.0,267.0,265.0,248.0,264.0,237.0,225.0,237.0,266.0,215.0,254.0,187.0,235.0,242.0,228.0,225.0,244.0,236.0,279.0,249.0,255.0,245.0,267.0,253.0,264.0,241.0,228.0,247.0,205.0,276.0,200.0,293.0,273.0,246.0,278.0,269.0,247.0,263.0,233.0,273.0,264.0,265.0,258.0,223.0,256.0,239.0,300.0,249.0,247.0,256.0,245.0,289.0,286.0,241.0,216.0,218.0,227.0
DS_Dur_WS,153.0,163.0,122.0,172.0,146.0,195.0,138.0,214.0,255.0,138.0,150.0,122.0,109.0,179.0,173.0,168.0,156.0,177.0,178.0,210.0,167.0,185.0,155.0,200.0,142.0,257.0,129.0,210.0,125.0,171.0,122.0,156.0,129.0,149.0,194.0,191.0,212.0,127.0,183.0,167.0,168.0,178.0,144.0,147.0,176.0,147.0,174.0,134.0,137.0,157.0,147.0,208.0,166.0,181.0,118.0,153.0,178.0,186.0,190.0,96.0,183.0,167.0,268.0,189.0,180.0
