Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Peak_Dur_2,3.0,11.0,nan,nan,nan,5.0,nan,7.0,nan,nan,nan,2.0,3.0,nan,2.0,nan,4.0,nan,10.0,1.0,nan,nan,7.0,2.0,1.0,nan,nan,18.0,nan,13.0,nan,4.0,18.0,1.0,nan,9.0,1.0,nan,nan,nan,nan,1.0,2.0,nan,5.0,3.0,12.0,10.0,nan,5.0,nan,nan,nan,nan,5.0,6.0,nan,nan,1.0,1.0,4.0,nan,1.0,nan,nan
Peak_Dur_5,nan,1.0,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,2.0,nan,nan,nan,1.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,2.0,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Dur_10,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,2.0,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,1.0,4.0,nan,nan,nan,2.0,nan,1.0,nan,nan,nan,2.0,1.0,nan,1.0,nan,3.0,nan,3.0,1.0,nan,nan,3.0,1.0,1.0,nan,nan,6.0,nan,2.0,nan,2.0,6.0,1.0,nan,2.0,1.0,nan,nan,nan,nan,1.0,2.0,nan,3.0,2.0,3.0,3.0,nan,2.0,nan,nan,nan,nan,4.0,3.0,nan,nan,1.0,1.0,1.0,nan,1.0,nan,nan
Peak_Fre_5,nan,1.0,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,1.0,1.0,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SP_Mag,167.0,815.0,246.0,120.0,107.0,640.0,258.0,3260.0,410.0,69.0,16.0,509.0,822.0,38.0,308.0,345.0,864.0,125.0,1320.0,539.0,72.0,133.0,438.0,1070.0,547.0,60.0,7.6,379.0,744.0,296.0,734.0,1820.0,946.0,111.0,211.0,1330.0,194.0,48.0,182.0,295.0,934.0,171.0,788.0,50.0,257.0,1220.0,1850.0,263.0,275.0,549.0,112.0,121.0,132.0,613.0,753.0,1860.0,23.1,363.0,1390.0,374.0,2150.0,186.0,623.0,68.3,527.0
SP_Tim,162.0,174.0,213.0,213.0,208.0,150.0,235.0,188.0,145.0,214.0,234.0,161.0,201.0,222.0,196.0,132.0,209.0,168.0,152.0,158.0,199.0,133.0,176.0,187.0,177.0,197.0,257.0,210.0,183.0,192.0,176.0,197.0,215.0,169.0,182.0,170.0,161.0,209.0,180.0,143.0,179.0,179.0,149.0,211.0,216.0,147.0,121.0,220.0,198.0,163.0,206.0,179.0,219.0,153.0,178.0,190.0,219.0,152.0,158.0,199.0,179.0,200.0,89.0,188.0,135.0
SP_Dur,131.0,56.0,76.0,80.0,79.0,149.0,49.0,56.0,53.0,71.0,51.0,55.0,64.0,67.0,60.0,80.0,78.0,105.0,127.0,74.0,72.0,145.0,59.0,68.0,78.0,139.0,15.0,68.0,161.0,89.0,81.0,62.0,47.0,104.0,99.0,58.0,63.0,75.0,56.0,171.0,69.0,56.0,70.0,91.0,79.0,157.0,58.0,89.0,54.0,30.0,46.0,89.0,69.0,63.0,86.0,86.0,16.0,79.0,27.0,79.0,119.0,87.0,60.0,65.0,160.0
SP_ROC,0.03478523895946763,0.03898768809849521,0.028991596638655463,0.037037037037037035,0.03333333333333333,0.034482758620689655,0.045454545454545456,0.0377373417721519,0.04752765861368255,0.047619047619047616,0.07019704433497533,0.03636363636363636,0.031007751937984496,0.05718954248366013,0.037037037037037035,0.02631578947368421,0.034782608695652174,0.046153846153846156,0.033112582781456956,0.02857142857142857,0.029411764705882353,0.05131578947368421,0.028169014084507043,0.03333333333333333,0.030303030303030304,0.052631578947368404,0.04044117647058819,0.026845637583892617,0.03278688524590164,0.020101010101010102,0.03741258741258741,0.030120481927710843,0.04390661811951167,0.027777777777777776,0.037037037037037035,0.035299485647917704,0.045454545454545456,0.06666666666666667,0.05195681511470985,0.0625,0.047619047619047616,0.039230769230769236,0.03337041156840934,0.04880952380952381,0.022474747474747474,0.03333333333333333,0.03125,0.023349485160508783,0.03582887700534759,0.04060913705583756,0.03333333333333333,0.024355300859598895,0.021026746242263538,0.03066363188676653,0.02949823745593641,0.03816793893129771,0.018072289156626547,0.026041666666666668,0.0546875,0.02183406113537118,0.027777777777777776,0.024017467248908176,0.03508771929824558,0.03591231463571891,0.02553237722729249
DS_Mag_50,14.0,26.0,21.0,12.0,15.0,13.0,19.0,21.0,13.0,8.8,5.8,21.0,26.0,11.0,19.0,12.0,22.0,11.0,17.0,16.5,12.0,8.2,24.5,26.0,nan,7.9,6.5,31.0,22.0,23.0,19.0,32.0,40.0,15.0,14.0,22.0,12.0,8.5,8.95,6.3,8.9,13.0,22.0,8.2,22.5,19.0,20.0,29.0,20.0,26.0,16.0,12.8,17.0,18.6,21.65,22.1,9.03,14.8,25.2,28.15,26.4,13.1,13.3,7.51,7.19
DS_Mag_90,74.30000000000004,64.0,25.0,16.400000000000006,20.0,20.0,57.80000000000001,48.70000000000002,26.599999999999994,11.0,19.0,42.0,50.0,26.0,32.400000000000034,28.5,37.0,29.80000000000001,28.0,35.900000000000006,18.0,22.0,59.0,49.0,nan,9.76,8.0,48.0,38.0,39.900000000000006,76.0,57.0,68.0,19.400000000000006,75.0,46.0,18.0,12.0,15.0,10.0,14.900000000000006,36.5,57.0,23.600000000000023,39.70000000000002,46.00000000000004,70.0,43.0,29.0,79.40000000000003,25.0,17.0,23.200000000000003,33.980000000000004,37.0,38.59000000000001,13.84,24.619999999999997,68.34,43.08000000000001,36.8,17.6,40.03,10.26,9.748
DS_Tim,293.0,230.0,289.0,293.0,287.0,299.0,284.0,244.0,198.0,285.0,285.0,216.0,265.0,289.0,256.0,212.0,287.0,273.0,279.0,232.0,271.0,278.0,235.0,255.0,255.0,336.0,272.0,278.0,344.0,281.0,257.0,259.0,262.0,273.0,281.0,228.0,224.0,284.0,236.0,314.0,248.0,235.0,219.0,302.0,295.0,304.0,179.0,309.0,252.0,193.0,252.0,268.0,288.0,216.0,264.0,276.0,235.0,231.0,185.0,278.0,298.0,287.0,149.0,253.0,295.0
DS_Dur_WS,152.0,193.0,175.0,107.0,137.0,159.0,193.0,204.0,265.0,106.0,188.0,261.0,132.0,151.0,149.0,196.0,176.0,193.0,160.0,182.0,163.0,125.0,204.0,226.0,nan,93.0,166.0,182.0,99.0,192.0,186.0,151.0,141.0,117.0,203.0,253.0,178.0,155.0,220.0,196.0,202.0,216.0,255.0,153.0,174.0,125.0,277.0,161.0,218.0,269.0,164.0,130.0,135.0,213.0,176.0,144.0,217.0,245.0,187.0,162.0,173.0,122.0,338.0,165.0,123.0
