Year,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Peak_Dur_2,nan,4.0,nan,nan,nan,1.0,nan,14.0,1.0,nan,nan,4.0,nan,nan,nan,7.0,2.0,nan,10.0,1.0,1.0,nan,2.0,nan,2.0,1.0,nan,16.0,3.0,7.0,nan,nan,15.0,1.0,nan,4.0,nan,1.0,nan,nan,3.0,10.0,25.0,nan,16.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,17.0,5.0,nan,2.0,nan,nan,2.0,nan,nan,1.0,nan
Peak_Dur_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,1.0,1.0,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,4.0,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Dur_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_2,nan,2.0,nan,nan,nan,1.0,nan,6.0,1.0,nan,nan,1.0,nan,nan,nan,3.0,2.0,nan,4.0,1.0,1.0,nan,2.0,nan,1.0,1.0,nan,5.0,2.0,2.0,nan,nan,4.0,1.0,nan,2.0,nan,1.0,nan,nan,2.0,2.0,5.0,nan,5.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,4.0,3.0,nan,1.0,nan,nan,2.0,nan,nan,1.0,nan
Peak_Fre_5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,1.0,1.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,2.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,3.0,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Peak_Fre_10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SP_Mag,1.7,271.0,16.0,28.0,14.0,66.0,54.0,453.0,70.0,40.0,6.8,2020.0,12.0,11.0,41.0,460.0,171.0,5.5,2600.0,72.0,104.0,17.0,160.0,41.0,136.0,30.0,49.0,3220.0,182.0,717.0,86.0,123.0,1720.0,60.0,6.1,1030.0,7.8,259.0,11.0,1.7,172.0,1170.0,2950.0,67.0,621.0,22.0,172.0,nan,nan,nan,nan,nan,178.0,206.0,1480.0,636.0,3.08,83.4,18.5,127.0,213.0,17.2,1.74,482.0,96.0
SP_Tim,216.0,182.0,109.0,185.0,222.0,122.0,155.0,193.0,143.0,128.0,46.0,137.0,188.0,188.0,203.0,94.0,207.0,168.0,151.0,157.0,114.0,91.0,139.0,166.0,163.0,137.0,227.0,158.0,184.0,146.0,173.0,196.0,157.0,91.0,92.0,141.0,162.0,156.0,150.0,149.0,185.0,139.0,145.0,143.0,177.0,148.0,121.0,nan,nan,nan,nan,nan,218.0,152.0,148.0,190.0,127.0,125.0,151.0,132.0,182.0,199.0,162.0,155.0,76.0
SP_Dur,79.0,57.0,197.0,53.0,84.0,145.0,125.0,35.0,121.0,157.0,163.0,17.0,106.0,69.0,66.0,105.0,62.0,108.0,30.0,30.0,149.0,193.0,100.0,96.0,103.0,150.0,53.0,82.0,61.0,50.0,78.0,75.0,81.0,55.0,186.0,93.0,94.0,96.0,103.0,142.0,35.0,129.0,71.0,139.0,115.0,106.0,80.0,nan,nan,nan,nan,nan,42.0,39.0,19.0,36.0,165.0,80.0,80.0,131.0,39.0,89.0,139.0,12.0,189.0
SP_ROC,0.29166666666666663,0.06101190476190476,0.07142857142857134,0.07142857142857134,0.11111111111111108,0.08000000000000007,0.08695652173913032,0.09090909090909091,0.06524822695035462,0.08012820512820511,0.09090909090909098,0.08288409703504043,0.09090909090909098,0.09090909090909098,0.07142857142857134,0.06250000000000003,0.06470177886292292,0.08571428571428566,0.047619047619047616,0.08333333333333333,0.07692307692307698,0.10435571687840287,0.058823529411764705,0.08000000000000007,0.07692307692307693,0.08108108108108115,0.10294117647058826,0.06451612903225806,0.06066176470588235,0.0625,0.04880952380952385,0.0571428571428572,0.06173780487804878,0.022727272727272846,0.04396135265700477,0.07080200501253132,0.052631578947368356,0.0727272727272728,0.05128205128205122,0.060606060606060656,0.07608695652173914,0.09878048780487803,0.05555555555555555,0.06066176470588233,0.05,0.040000000000000036,0.03278688524590152,nan,nan,nan,nan,nan,0.050796637074489955,0.03849885024432305,0.05856596373144809,0.056542946849069284,0.02985074626865674,0.04504504504504505,0.038269550748752004,0.05256241787122212,0.05363135186960688,0.05835913312693498,0.0814393939393939,0.07831325301204813,0.03737665239247809
DS_Mag_50,0.0,2.6,0.4,0.1,0.1,0.3,0.2,1.8,0.3,0.0,0.1,1.1,0.2,0.4,0.1,0.7,1.2,0.1,2.8,0.64,0.43,0.21,0.63,0.58,0.6599999999999999,1.4,0.17,4.7,2.0,1.9,0.79,0.85,nan,0.83,0.36,0.94,0.39,0.26,0.08,0.07,1.2,1.7,3.6,0.56,2.4,0.35,nan,nan,nan,nan,nan,nan,0.83,0.48,3.93,2.0949999999999998,0.305,1.04,0.58,0.48,0.97,0.04,0.07,0.15,0.1
DS_Mag_90,0.4599999999999994,5.190000000000003,1.3000000000000003,1.1,0.4,0.9,2.0,9.3,0.8,0.1,1.0,19.0,0.3,1.4700000000000017,0.6,3.2,3.0,0.86,23.80000000000001,4.65,1.2,1.7,2.7,2.7500000000000058,1.0,3.1,0.6,10.5,6.090000000000003,12.0,1.9,3.3599999999999994,nan,4.390000000000001,2.2,3.4199999999999986,8.020000000000001,1.85,0.45,0.26,5.840000000000001,3.5,20.0,1.5,4.109999999999999,2.1,nan,nan,nan,nan,nan,nan,1.5740000000000003,1.46,33.960000000000015,8.82900000000001,0.9409999999999998,4.675999999999999,1.386,1.068,8.582000000000004,0.10999999999999999,0.16800000000000015,1.0890000000000002,0.39700000000000024
DS_Tim,295.0,239.0,306.0,238.0,306.0,267.0,280.0,228.0,264.0,285.0,209.0,154.0,294.0,257.0,269.0,199.0,269.0,276.0,181.0,187.0,263.0,284.0,239.0,262.0,266.0,287.0,280.0,240.0,245.0,196.0,251.0,271.0,238.0,146.0,278.0,234.0,256.0,252.0,253.0,291.0,220.0,268.0,216.0,282.0,292.0,254.0,201.0,nan,nan,nan,nan,nan,260.0,191.0,167.0,226.0,292.0,205.0,231.0,263.0,221.0,288.0,301.0,167.0,265.0
DS_Dur_WS,165.0,168.0,163.0,177.0,133.0,189.0,199.0,230.0,175.0,105.0,277.0,328.0,92.0,284.0,134.0,215.0,116.0,191.0,303.0,226.0,170.0,186.0,216.0,248.0,218.0,287.0,169.0,216.0,248.0,308.0,269.0,205.0,nan,252.0,202.0,160.0,247.0,136.0,119.0,221.0,267.0,183.0,257.0,175.0,190.0,176.0,nan,nan,nan,nan,nan,nan,233.0,256.0,342.0,178.0,180.0,270.0,235.0,177.0,169.0,105.0,203.0,252.0,154.0
